-1100.999	0
-1100.592	0
-1100.185	0
-1099.778	0
-1099.371	0
-1098.964	0
-1098.556	0
-1098.149	0
-1097.742	0
-1097.335	0
-1096.928	0
-1096.521	0
-1096.113	0
-1095.706	0
-1095.299	0
-1094.892	0
-1094.485	0
-1094.078	0
-1093.67	0
-1093.263	0
-1092.856	0
-1092.449	0
-1092.042	0
-1091.634	0
-1091.227	0
-1090.82	0
-1090.413	0
-1090.006	0
-1089.599	0
-1089.191	0
-1088.784	0
-1088.377	0
-1087.97	0
-1087.563	0
-1087.156	0
-1086.748	0
-1086.341	0
-1085.934	0
-1085.527	0
-1085.12	0
-1084.713	0
-1084.305	0
-1083.898	0
-1083.491	0
-1083.084	0
-1082.677	0
-1082.269	0
-1081.862	0
-1081.455	0
-1081.048	0
-1080.641	0
-1080.234	0
-1079.826	0
-1079.419	0
-1079.012	0
-1078.605	0
-1078.198	0
-1077.791	0
-1077.383	0
-1076.976	0
-1076.569	0
-1076.162	0
-1075.755	0
-1075.347	0
-1074.94	0
-1074.533	0
-1074.126	0
-1073.719	0
-1073.312	0
-1072.904	0
-1072.497	0
-1072.09	0
-1071.683	0
-1071.276	0
-1070.869	0
-1070.461	0
-1070.054	0
-1069.647	0
-1069.24	0
-1068.833	0
-1068.426	0
-1068.018	0
-1067.611	0
-1067.204	0
-1066.797	0
-1066.39	0
-1065.982	0
-1065.575	0
-1065.168	0
-1064.761	0
-1064.354	0
-1063.947	0
-1063.539	0
-1063.132	0
-1062.725	0
-1062.318	0
-1061.911	0
-1061.504	0
-1061.096	0
-1060.689	0
-1060.282	0
-1059.875	0
-1059.468	0
-1059.061	0
-1058.653	0
-1058.246	0
-1057.839	0
-1057.432	0
-1057.025	0
-1056.617	0
-1056.21	0
-1055.803	0
-1055.396	0
-1054.989	0
-1054.582	0
-1054.174	0
-1053.767	0
-1053.36	0
-1052.953	0
-1052.546	0
-1052.139	0
-1051.731	0
-1051.324	0
-1050.917	0
-1050.51	0
-1050.103	0
-1049.696	0
-1049.288	0
-1048.881	0
-1048.474	0
-1048.067	0
-1047.66	0
-1047.252	0
-1046.845	0
-1046.438	0
-1046.031	0
-1045.624	0
-1045.217	0
-1044.809	0
-1044.402	0
-1043.995	0
-1043.588	0
-1043.181	0
-1042.774	0
-1042.366	0
-1041.959	0
-1041.552	0
-1041.145	0
-1040.738	0
-1040.331	0
-1039.923	0
-1039.516	0
-1039.109	0
-1038.702	0
-1038.295	0
-1037.887	0
-1037.48	0
-1037.073	2.74662E-4
-1036.666	2.74662E-4
-1036.259	2.44144E-4
-1035.852	2.44144E-4
-1035.444	3.66217E-4
-1035.037	3.50958E-4
-1034.63	2.89921E-4
-1034.223	3.50958E-4
-1033.816	3.66217E-4
-1033.409	2.28885E-4
-1033.001	3.35698E-4
-1032.594	2.89921E-4
-1032.187	3.66217E-4
-1031.78	2.59403E-4
-1031.373	3.96735E-4
-1030.966	2.89921E-4
-1030.558	2.28885E-4
-1030.151	2.74662E-4
-1029.744	2.74662E-4
-1029.337	3.0518E-4
-1028.93	3.20439E-4
-1028.522	3.20439E-4
-1028.115	4.88289E-4
-1027.708	3.50958E-4
-1027.301	2.89921E-4
-1026.894	3.50958E-4
-1026.487	3.66217E-4
-1026.079	2.44144E-4
-1025.672	3.66217E-4
-1025.265	2.89921E-4
-1024.858	2.59403E-4
-1024.451	2.44144E-4
-1024.044	2.28885E-4
-1023.636	4.57771E-4
-1023.229	2.28885E-4
-1022.822	3.96735E-4
-1022.415	4.57771E-4
-1022.008	3.35698E-4
-1021.6	2.89921E-4
-1021.193	1.83108E-4
-1020.786	2.89921E-4
-1020.379	3.66217E-4
-1019.972	3.66217E-4
-1019.565	3.20439E-4
-1019.157	3.20439E-4
-1018.75	4.11994E-4
-1018.343	2.74662E-4
-1017.936	3.35698E-4
-1017.529	2.89921E-4
-1017.122	3.20439E-4
-1016.714	3.35698E-4
-1016.307	2.89921E-4
-1015.9	2.74662E-4
-1015.493	2.89921E-4
-1015.086	2.59403E-4
-1014.679	3.50958E-4
-1014.271	3.81476E-4
-1013.864	2.74662E-4
-1013.457	2.44144E-4
-1013.05	3.66217E-4
-1012.643	1.98367E-4
-1012.235	3.20439E-4
-1011.828	4.27253E-4
-1011.421	2.74662E-4
-1011.014	2.44144E-4
-1010.607	2.13626E-4
-1010.2	3.96735E-4
-1009.792	3.35698E-4
-1009.385	3.35698E-4
-1008.978	3.20439E-4
-1008.571	3.81476E-4
-1008.164	3.20439E-4
-1007.757	2.89921E-4
-1007.349	3.66217E-4
-1006.942	3.0518E-4
-1006.535	2.28885E-4
-1006.128	3.81476E-4
-1005.721	3.66217E-4
-1005.314	1.98367E-4
-1004.906	2.59403E-4
-1004.499	4.11994E-4
-1004.092	2.44144E-4
-1003.685	3.35698E-4
-1003.278	2.89921E-4
-1002.87	3.35698E-4
-1002.463	3.0518E-4
-1002.056	3.66217E-4
-1001.649	2.74662E-4
-1001.242	2.28885E-4
-1000.835	2.28885E-4
-1000.427	4.11994E-4
-1000.02	1.83108E-4
-999.613	4.11994E-4
-999.206	3.50958E-4
-998.799	3.66217E-4
-998.392	2.59403E-4
-997.984	3.50958E-4
-997.577	2.74662E-4
-997.17	4.27253E-4
-996.763	2.74662E-4
-996.356	3.0518E-4
-995.949	3.50958E-4
-995.541	1.22072E-4
-995.134	2.89921E-4
-994.727	3.81476E-4
